Player_initial_last,tournament id,player id,DK_Hole_FP,DK_Streak_Bonus_FP,FD_Hole_FP,FD_Streak_Bonus_FP,player,tournament name,date,season,final position,DK_Finish_FP,FD_Finish_FP,DK_Total_FP,FD_Total_FP,major,made_cut,course,Finish,Score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
C. Luck,401056505,10910,22.5,0,16.6,10,Curtis Luck,Mayakoba Golf Classic,11/11/2018,2019,NA,0,0,22.5,26.6,0,0,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
C. Luck,401056506,10910,33.5,0,27.1,5.2,Curtis Luck,The RSM Classic,11/18/2018,2019,NA,0,0,33.5,32.3,0,0,"Sea Island - Sea Island, GA",CUT,E,-1.02,0.62,-0.96,1.25,0.9,-0.12
C. Luck,401056511,10910,56,6,56.6,21.3,Curtis Luck,Desert Classic,1/20/2019,2019,NA,0,0,62,77.9,0,0,"La Quinta CC - La Quinta, CA",T70,-7,-1.7,-0.52,-1.49,-1.83,-3.84,-5.53
C. Luck,401056514,10910,56.5,0,54.1,9.6,Curtis Luck,AT&T Pebble Beach Pro-Am,2/11/2019,2019,28,3,2,59.5,65.7,0,1,"Spyglass Hill - Pebble Beach, CA",T28,-6,0.63,0.76,-1.02,-0.2,-0.46,0.16
C. Luck,401056515,10910,26,0,20.8,10.6,Curtis Luck,Genesis Open,2/14/2019,2019,NA,0,0,26,31.4,0,0,"Riviera - Pacific Palisades, CA",CUT,4,-1.58,-0.76,0.81,-0.45,-0.39,-1.97
C. Luck,401056517,10910,58.5,6,57.1,5.6,Curtis Luck,Puerto Rico Open,2/24/2019,2019,25,4,3,68.5,65.7,0,1,"Coco Beach - Rio Grande, Puero Rico",NA,NA,NA,NA,NA,NA,NA,NA
C. Luck,401056520,10910,18,0,8.6,15.6,Curtis Luck,The Honda Classic,3/3/2019,2019,NA,0,0,18,24.2,0,0,"PGA National - Palm Beach Gardens, FL",CUT,10,0.43,-0.2,-2.12,-1.93,-4.25,-3.82
C. Luck,401056523,10910,58.5,0,54.8,10.2,Curtis Luck,Valspar Championship,3/24/2019,2019,13,6,5,64.5,70,0,1,"Innisbrook - Palm Harbor, FL",T13,-3,2.2,-0.93,0.04,0.35,-0.54,1.66
C. Luck,401056525,10910,62.5,0,58.4,11.2,Curtis Luck,Corales Puntacana Resort & Club Championship,3/31/2019,2019,52,0,0,62.5,69.6,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA
C. Luck,401056526,10910,33,3,31.3,5.9,Curtis Luck,Valero Texas Open,4/7/2019,2019,NA,0,0,36,37.2,0,0,"TPC San Antonio - San Antonio, TX",MDF,6,0.89,-1.03,-1.48,-1.1,-3.61,-2.72
C. Luck,401056548,10910,26.5,0,18.9,5.6,Curtis Luck,John Deere Classic,7/14/2019,2019,NA,0,0,26.5,24.5,0,0,"TPC Deere Run - Silvis, IL",CUT,5,0.15,-0.72,-1.67,-1.49,-3.87,-3.73
C. Luck,401056549,10910,28,0,26.1,5,Curtis Luck,Travelers Championship,6/23/2019,2019,NA,0,0,28,31.1,0,0,"TPC River Highlands - Cromwell, CT",CUT,-1,-0.09,-0.08,0.09,0.07,0.08,-0.02
C. Luck,401056550,10910,16,0,7.9,5,Curtis Luck,Wells Fargo Championship,5/5/2019,2019,NA,0,0,16,12.9,0,0,"Quail Hollow - Charlotte, NC",CUT,10,-0.01,-1.63,-0.45,-1.83,-3.91,-3.91
C. Luck,401056551,10910,73.5,6,70.4,21.3,Curtis Luck,AT&T Byron Nelson,5/12/2019,2019,43,1,0,80.5,91.7,0,1,"Trinity Forest - Dallas, TX",T43,-9,1.73,-0.09,-0.71,-0.37,-1.16,0.56
C. Luck,401056555,10910,32.5,3,29.4,15.2,Curtis Luck,RBC Canadian Open,6/9/2019,2019,NA,0,0,35.5,44.6,0,0,"Hamilton - Hamilton, Ontario, Canada",CUT,-1,1.04,0.77,-0.53,-1.3,-1.06,-0.02
C. Luck,401056557,10910,33.5,3,29.6,10.2,Curtis Luck,Rocket Mortgage Classic,6/30/2019,2019,NA,0,0,36.5,39.8,0,0,"Detroit Golf Club - Detroit, MI",NA,NA,NA,NA,NA,NA,NA,NA
C. Luck,401056558,10910,79,6,71.4,31.2,Curtis Luck,3M Open,7/7/2019,2019,58,0,0,85,102.6,0,1,"TPC Twin Cities - Blaine, MN",T58,-7,0.7,-0.09,-1.01,0.39,-0.7,0
C. Morikawa,3750,10592,53,0,46.4,11.2,Collin Morikawa,Arnold Palmer Invitational Pres. by Mastercard,3/18/2018,2018,64,0,0,53,57.6,0,1,"Bay Hill - Orlando, FL",T64,2,-1.91,0.72,0.82,-0.14,1.4,-0.51
C. Morikawa,401056548,10592,88,6,86.1,9.8,Collin Morikawa,John Deere Classic,7/14/2019,2019,4,16,16,110,111.9,0,1,"TPC Deere Run - Silvis, IL",T4,-17,-0.48,0.46,2.23,0.4,3.09,2.61
C. Morikawa,401056549,10592,72.5,3,62.7,24.2,Collin Morikawa,Travelers Championship,6/23/2019,2019,36,2,1,77.5,87.9,0,1,"TPC River Highlands - Cromwell, CT",T36,-4,-0.08,-0.26,0.65,0.54,0.92,0.84
C. Morikawa,401056555,10592,52,0,50.7,9.6,Collin Morikawa,RBC Canadian Open,6/9/2019,2019,14,6,5,58,65.3,0,1,"Hamilton - Hamilton, Ontario, Canada",T14,-8,0.68,0.23,0.51,0.36,1.09,1.77
C. Morikawa,401056556,10592,60.5,3,53.2,40.4,Collin Morikawa,U.S. Open,6/16/2019,2019,35,2,1,65.5,94.6,1,1,"Pebble Beach - Pebble Beach, CA",T35,1,0.32,0.6,0.32,-0.28,0.65,0.97
C. Morikawa,401056558,10592,95,8,94.6,21.8,Collin Morikawa,3M Open,7/7/2019,2019,2,20,20,123,136.4,0,1,"TPC Twin Cities - Blaine, MN",T2,-20,0.05,-0.24,2.68,0.77,3.2,3.25
C. Ortiz,3776,5532,65.5,3,60.7,21,Carlos Ortiz,OHL Classic at Mayakoba,11/12/2017,2018,45,1,0,69.5,81.7,0,1,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
C. Ortiz,401056252,5532,62,0,56.5,23,Carlos Ortiz,Safeway Open,10/7/2018,2019,53,0,0,62,79.5,0,1,"Silverado - Napa, CA",T53,-3,0.4,0.41,-0.94,0.24,-0.29,0.11
C. Ortiz,401056503,5532,82,9,80.7,8.5,Carlos Ortiz,Sanderson Farms Championship,10/28/2018,2019,3,18,18,109,107.2,0,1,"Country Club of Jackson - Jackson, MS",T3,-15,1.45,0.28,0.34,0.73,1.35,2.8
C. Ortiz,401056504,5532,23.5,0,20.5,4.6,Carlos Ortiz,Shriners Hospital for Children Open,11/4/2018,2019,NA,0,0,23.5,25.1,0,0,"TPC Summerlin - Las Vegas, NV",CUT,2,-2.83,0.03,-0.1,0.64,0.57,-2.26
C. Ortiz,401056505,5532,36.5,0,31.7,10.2,Carlos Ortiz,Mayakoba Golf Classic,11/11/2018,2019,NA,0,0,36.5,41.9,0,0,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
C. Ortiz,401056506,5532,17,0,9.4,5,Carlos Ortiz,The RSM Classic,11/18/2018,2019,NA,0,0,17,14.4,0,0,"Sea Island - Sea Island, GA",CUT,8,0.62,-0.01,1.39,-0.86,0.52,1.14
C. Ortiz,401056511,5532,58.5,3,57.9,17.2,Carlos Ortiz,Desert Classic,1/20/2019,2019,NA,0,0,61.5,75.1,0,0,"La Quinta CC - La Quinta, CA",T65,-10,0.06,-0.84,-2.13,-0.71,-3.68,-3.62
C. Ortiz,401056512,5532,24,0,20,0.6,Carlos Ortiz,Farmers Insurance Open,2/27/2019,2019,NA,0,0,24,20.6,0,0,"Torrey Pines - La Jolla, CA",CUT,2,-0.58,-2.11,-2.33,-0.35,-4.79,-5.37
C. Ortiz,401056513,5532,56.5,6,49.3,20.5,Carlos Ortiz,Waste Management Phoenix Open,2/3/2019,2019,60,0,0,62.5,69.8,0,1,"TPC Scottsdale - Scottsdale, AZ",T60,E,-1.28,-0.5,0.57,0.72,0.79,-0.49
C. Ortiz,401056515,5532,62.5,3,60.8,9.9,Carlos Ortiz,Genesis Open,2/14/2019,2019,9,8,7,73.5,77.7,0,1,"Riviera - Pacific Palisades, CA",T9,-7,1.23,0.18,0.52,0.09,0.79,2.03
C. Ortiz,401056520,5532,21.5,0,17.4,5,Carlos Ortiz,The Honda Classic,3/3/2019,2019,NA,0,0,21.5,22.4,0,0,"PGA National - Palm Beach Gardens, FL",CUT,3,1.17,-1.56,0.31,-0.24,-1.49,-0.32
C. Ortiz,401056521,5532,65.5,0,59.4,31.2,Carlos Ortiz,Arnold Palmer Invitational Pres. by Mastercard,3/10/2019,2019,29,3,2,68.5,92.6,0,1,"Bay Hill - Orlando, FL",T29,-3,-0.35,0.76,0.36,0.29,1.42,1.07
C. Ortiz,401056523,5532,19,0,12.4,5,Carlos Ortiz,Valspar Championship,3/24/2019,2019,NA,0,0,19,17.4,0,0,"Innisbrook - Palm Harbor, FL",CUT,6,-2.28,-0.59,-0.12,1.11,0.4,-1.88
C. Ortiz,401056525,5532,70,0,66.3,19.8,Carlos Ortiz,Corales Puntacana Resort & Club Championship,3/31/2019,2019,39,2,1,72,87.1,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",NA,NA,NA,NA,NA,NA,NA,NA
C. Ortiz,401056526,5532,24.5,0,22,0.6,Carlos Ortiz,Valero Texas Open,4/7/2019,2019,NA,0,0,24.5,22.6,0,0,"TPC San Antonio - San Antonio, TX",CUT,1,0.11,0.13,-2.04,0.78,-1.13,-1.02
C. Ortiz,401056548,5532,28.5,0,25.7,6.2,Carlos Ortiz,John Deere Classic,7/14/2019,2019,NA,0,0,28.5,31.9,0,0,"TPC Deere Run - Silvis, IL",CUT,E,-0.45,-0.12,-1,0.35,-0.77,-1.23
C. Ortiz,401056549,5532,30,0,26.7,0,Carlos Ortiz,Travelers Championship,6/23/2019,2019,NA,0,0,30,26.7,0,0,"TPC River Highlands - Cromwell, CT",CUT,-1,-1.36,1.4,-0.42,0.36,1.34,-0.02
C. Ortiz,401056550,5532,22.5,0,19,0.6,Carlos Ortiz,Wells Fargo Championship,5/5/2019,2019,NA,0,0,22.5,19.6,0,0,"Quail Hollow - Charlotte, NC",CUT,3,0.39,-1.41,-0.02,0.63,-0.8,-0.41
C. Ortiz,401056551,5532,93.5,11,88.6,26.2,Carlos Ortiz,AT&T Byron Nelson,5/12/2019,2019,12,6,5,110.5,119.8,0,1,"Trinity Forest - Dallas, TX",T12,-15,0.42,0.39,1.06,0.21,1.65,2.06
C. Ortiz,401056553,5532,20.5,3,16,1.2,Carlos Ortiz,Charles Schwab Challenge,5/26/2019,2019,NA,0,0,23.5,17.2,0,0,"Colonial - Ft. Worth, TX",CUT,5,-0.09,-0.52,-0.7,-0.24,-1.46,-1.55
C. Ortiz,401056554,5532,23.5,0,16.7,0,Carlos Ortiz,The Memorial Tournament pres. by Nationwide,6/2/2019,2019,NA,0,0,23.5,16.7,0,0,"Muirfield Village - Dublin, OH",CUT,4,0.18,-0.88,-2.05,0.89,-2.03,-1.85
C. Ortiz,401056555,5532,20,0,16.3,0,Carlos Ortiz,RBC Canadian Open,6/9/2019,2019,NA,0,0,20,16.3,0,0,"Hamilton - Hamilton, Ontario, Canada",CUT,3,-1.54,0.7,-1.1,-0.08,-0.48,-2.02
C. Ortiz,401056557,5532,69.5,6,66.7,21.3,Carlos Ortiz,Rocket Mortgage Classic,6/30/2019,2019,55,0,0,75.5,88,0,1,"Detroit Golf Club - Detroit, MI",NA,NA,NA,NA,NA,NA,NA,NA
C. Ortiz,401056558,5532,83,11,83.5,14.8,Carlos Ortiz,3M Open,7/7/2019,2019,5,14,14,108,112.3,0,1,"TPC Twin Cities - Blaine, MN",T5,-17,0.18,0.32,1.29,0.71,2.32,2.5
C. Pan,3743,6017,38,3,36.5,10.8,C.T. Pan,CareerBuilder Challenge,1/21/2018,2018,NA,0,0,41,47.3,0,0,"PGA West - La Quinta, CA",NA,NA,NA,NA,NA,NA,NA,NA
C. Pan,3744,6017,55,3,48.2,20.3,C.T. Pan,Waste Management Phoenix Open,2/4/2018,2018,62,0,0,58,68.5,0,1,"TPC Scottsdale - Scottsdale, AZ",T62,E,-1.05,-0.35,0.15,0.52,0.31,-0.74
C. Pan,3746,6017,68,0,60.8,25.4,C.T. Pan,Farmers Insurance Open,1/30/2018,2018,35,2,1,70,87.2,0,1,"Torrey Pines - La Jolla, CA",T35,-1,1.76,-0.61,-0.61,0.34,-0.88,0.88
C. Pan,3748,6017,21,0,17.9,0.6,C.T. Pan,Genesis Open,2/18/2018,2018,NA,0,0,21,18.5,0,0,"Riviera - Pacific Palisades, CA",CUT,3,-1.3,-0.55,0.09,1.43,0.97,-0.33
C. Pan,3749,6017,54,0,46.8,6.8,C.T. Pan,The Honda Classic,2/25/2018,2018,17,5,4,59,57.6,0,1,"PGA National - Palm Beach Gardens, FL",T17,2,-1.26,1.1,1.2,0.5,2.8,1.55
C. Pan,3750,6017,68.5,0,59.1,53.6,C.T. Pan,Arnold Palmer Invitational Pres. by Mastercard,3/18/2018,2018,41,1,0,69.5,112.7,0,1,"Bay Hill - Orlando, FL",T41,-2,0.89,0.03,-0.48,0.05,-0.4,0.49
C. Pan,3756,6017,32.5,3,29.3,6.2,C.T. Pan,Houston Open,4/1/2018,2018,NA,0,0,35.5,35.5,0,0,"Redstone Golf Club, Houston, TX",CUT,-2,0.28,-0.06,-1.63,0.82,-0.87,-0.59
C. Pan,3768,6017,19.5,0,14.4,0,C.T. Pan,Shriners Hospital for Children Open,11/5/2017,2018,NA,0,0,19.5,14.4,0,0,"TPC Summerlin - Las Vegas, NV",CUT,6,-0.74,-0.05,-0.3,-1.17,-1.53,-2.27
C. Pan,3771,6017,14,0,7.3,5,C.T. Pan,Valspar Championship,3/11/2018,2018,NA,0,0,14,12.3,0,0,"Innisbrook - Palm Harbor, FL",CUT,9,-1.69,-1.21,0.06,-0.09,-1.24,-2.93
C. Pan,3776,6017,68.5,3,60.4,26,C.T. Pan,OHL Classic at Mayakoba,11/12/2017,2018,55,0,0,71.5,86.4,0,1,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
C. Pan,3780,6017,74,3,72.3,25.7,C.T. Pan,CIMB Classic,10/15/2017,2018,17,5,4,82,102,0,1,"Kuala Lumpur - Kuala Lumpur, Malaysia",NA,NA,NA,NA,NA,NA,NA,NA
C. Pan,3781,6017,85,0,79.2,15.4,C.T. Pan,The RSM Classic,11/19/2017,2018,13,6,5,91,99.6,0,1,"Sea Island - Sea Island, GA",T13,-12,0.62,-0.02,0.47,-0.32,0.14,0.75
C. Pan,3802,6017,44.5,0,35.9,15,C.T. Pan,The CJ Cup @ Nine Bridges,10/22/2017,2018,47,1,0,45.5,50.9,0,1,"Nine Bridges - Seoul, South Korea",NA,NA,NA,NA,NA,NA,NA,NA
C. Pan,401025246,6017,70.5,6,65.8,20.4,C.T. Pan,RBC Heritage,4/15/2018,2018,23,4,3,80.5,89.2,0,1,"Harbour Town - Hilton Head, SC",T23,-6,-0.08,0.38,0.86,0.16,1.41,1.33
C. Pan,401025247,6017,9.5,0,4,0,C.T. Pan,Valero Texas Open,4/22/2018,2018,NA,0,0,9.5,4,0,0,"TPC San Antonio - San Antonio, TX",CUT,9,-1.24,-0.92,-0.55,-1,-2.47,-3.71
C. Pan,401025249,6017,23.5,0,20.4,0.6,C.T. Pan,Wells Fargo Championship,5/6/2018,2018,NA,0,0,23.5,21,0,0,"Quail Hollow - Charlotte, NC",T76,4,-0.54,-0.13,0.55,-0.31,0.11,-0.43
C. Pan,401025250,6017,70.5,3,64.5,21.4,C.T. Pan,The Players Championship,5/13/2018,2018,46,1,0,74.5,85.9,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",T46,-5,0.41,-0.26,-0.01,0.38,0.12,0.53
C. Pan,401025251,6017,76,3,71.7,23.2,C.T. Pan,AT&T Byron Nelson,5/20/2018,2018,32,2,1,81,95.9,0,1,"Trinity Forest - Dallas, TX",T32,-9,-1.07,0.93,0.02,0.8,1.75,0.68
C. Pan,401025252,6017,74,0,66.2,11,C.T. Pan,Fort Worth Invitational,5/27/2018,2018,20,5,4,79,81.2,0,1,"Colonial - Ft. Worth, TX",NA,NA,NA,NA,NA,NA,NA,NA
C. Pan,401025254,6017,70,3,63.9,35,C.T. Pan,FedEx St. Jude Classic,6/10/2018,2018,18,5,4,78,102.9,0,1,"TPC Southwind, Memphis, TN",T18,-5,0.47,-0.11,1.03,0.3,1.23,1.7
C. Pan,401025256,6017,21.5,0,19.8,5,C.T. Pan,Travelers Championship,6/24/2018,2018,NA,0,0,21.5,24.8,0,0,"TPC River Highlands - Cromwell, CT",CUT,1,-0.87,-0.01,-0.29,0.56,0.26,-0.61
C. Pan,401025258,6017,77.5,6,74,25.9,C.T. Pan,John Deere Classic,7/15/2018,2018,34,2,1,85.5,100.9,0,1,"TPC Deere Run - Silvis, IL",T34,-11,-0.18,0.04,1.2,-0.13,1.11,0.94
C. Pan,401025262,6017,81.5,0,76.4,28.2,C.T. Pan,Barracuda Championship,8/5/2018,2018,11,6,5,87.5,109.6,0,1,"Montreux - Reno, NV",NA,NA,NA,NA,NA,NA,NA,NA
C. Pan,401025264,6017,92,8,90,36.4,C.T. Pan,Wyndham Championship,8/29/2018,2018,2,20,20,120,146.4,0,1,"Sedgefield - Greensboro, NC",T2,-18,-0.08,0.13,2.29,0.56,2.97,2.9
C. Pan,401025265,6017,55.5,3,50.2,6.5,C.T. Pan,The Northern Trust,8/26/2018,2018,60,0,0,58.5,56.7,0,1,"Ridgewood - Paramus, NJ",T60,-1,-0.29,-0.22,-0.01,0.17,-0.06,-0.36
C. Pan,401025266,6017,77.5,5,75.1,10.8,C.T. Pan,Dell Technologies Championship,9/3/2018,2018,4,16,16,98.5,101.9,0,1,"TPC Boston - Norton, MA",T4,-12,0.55,1.02,-0.09,0.61,1.54,2.1
C. Pan,401025267,6017,67.5,3,63.6,22,C.T. Pan,BMW Championship,9/10/2018,2018,38,2,1,72.5,86.6,0,1,"Aronimink Golf Club - Newton Square, PA",T38,-7,-0.21,0.02,-0.12,-0.05,-0.15,-0.37
C. Pan,401025270,6017,69.5,6,64.3,27.5,C.T. Pan,Quicken Loans National,7/1/2018,2018,17,5,4,80.5,95.8,0,1,"TPC Potomac - Potomac, MD",T17,-6,0.34,0.65,0.38,0,1.04,1.38
C. Pan,401056500,6017,85.5,3,80.1,14.4,C.T. Pan,CIMB Classic,10/14/2018,2019,30,3,2,91.5,96.5,0,1,"TPC Kuala Lumpur - Kuala Lumpur, Malaysia",NA,NA,NA,NA,NA,NA,NA,NA
C. Pan,401056501,6017,75.5,0,68.6,19.4,C.T. Pan,The CJ Cup @ Nine Bridges,10/21/2018,2019,23,4,3,79.5,91,0,1,"Nine Bridges - Seoul, South Korea",NA,NA,NA,NA,NA,NA,NA,NA
C. Pan,401056502,6017,57.5,3,48.4,20.9,C.T. Pan,WGC-HSBC Champions,10/28/2018,2019,22,4,3,64.5,72.3,0,1,"Sheshan International - Shanghai, China",NA,NA,NA,NA,NA,NA,NA,NA
C. Pan,401056505,6017,84,5,81.4,23.8,C.T. Pan,Mayakoba Golf Classic,11/11/2018,2019,16,5,4,94,109.2,0,1,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
C. Pan,401056506,6017,33,0,28.9,24.6,C.T. Pan,The RSM Classic,11/18/2018,2019,NA,0,0,33,53.5,0,0,"Sea Island - Sea Island, GA",CUT,E,-0.25,-0.89,-0.17,1.46,0.4,0.14
C. Pan,401056511,6017,48,0,45.6,18.6,C.T. Pan,Desert Classic,1/20/2019,2019,NA,0,0,48,64.2,0,0,"La Quinta CC - La Quinta, CA",T51,-12,-1.52,0.73,-0.33,1.19,1.59,0.07
C. Pan,401056512,6017,61,3,55.1,11.4,C.T. Pan,Farmers Insurance Open,2/27/2019,2019,66,0,0,64,66.5,0,1,"Torrey Pines - La Jolla, CA",T66,-1,-0.41,-0.64,-0.62,-0.9,-2.16,-2.57
C. Pan,401056513,6017,62,0,52.8,10.6,C.T. Pan,Waste Management Phoenix Open,2/3/2019,2019,60,0,0,62,63.4,0,1,"TPC Scottsdale - Scottsdale, AZ",T60,E,0.08,0.67,-0.72,-0.51,-0.57,-0.49
C. Pan,401056515,6017,51.5,0,46.4,5.6,C.T. Pan,Genesis Open,2/14/2019,2019,44,1,0,52.5,52,0,1,"Riviera - Pacific Palisades, CA",T44,-1,0.04,-0.36,0.57,0.29,0.49,0.53
C. Pan,401056520,6017,16,0,12.7,5,C.T. Pan,The Honda Classic,3/3/2019,2019,NA,0,0,16,17.7,0,0,"PGA National - Palm Beach Gardens, FL",CUT,5,-0.53,0.2,0.01,-1,-0.79,-1.32
C. Pan,401056521,6017,24,0,20,5,C.T. Pan,Arnold Palmer Invitational Pres. by Mastercard,3/10/2019,2019,NA,0,0,24,25,0,0,"Bay Hill - Orlando, FL",CUT,2,1.38,-0.94,-0.54,-0.37,-1.85,-0.48
C. Pan,401056522,6017,50,0,43.1,6.8,C.T. Pan,The Players Championship,3/17/2019,2019,72,0,0,50,49.9,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",T72,4,-1.16,0.43,-1.19,0.41,-0.36,-1.52
C. Pan,401056523,6017,51,0,44.6,5.6,C.T. Pan,Valspar Championship,3/24/2019,2019,42,1,0,52,50.2,0,1,"Innisbrook - Palm Harbor, FL",T42,2,0.27,0.27,-0.41,0.27,0.13,0.41
C. Pan,401056526,6017,26,0,23,5,C.T. Pan,Valero Texas Open,4/7/2019,2019,NA,0,0,26,28,0,0,"TPC San Antonio - San Antonio, TX",CUT,E,-0.18,-0.47,-0.06,0.19,-0.34,-0.52
C. Pan,401056528,6017,82.5,3,77.9,29.7,C.T. Pan,RBC Heritage,4/21/2019,2019,1,30,30,115.5,137.6,0,1,"Harbour Town - Hilton Head, SC",1,-12,1.57,0.93,0.87,-0.16,1.64,3.22
C. Pan,401056549,6017,64,0,58.2,11.8,C.T. Pan,Travelers Championship,6/23/2019,2019,36,2,1,66,71,0,1,"TPC River Highlands - Cromwell, CT",T36,-4,0.41,0.63,0.33,-0.53,0.44,0.84
C. Pan,401056551,6017,74.5,3,71.9,20.4,C.T. Pan,AT&T Byron Nelson,5/12/2019,2019,35,2,1,79.5,93.3,0,1,"Trinity Forest - Dallas, TX",T35,-10,-0.07,0.11,0.9,-0.12,0.89,0.81
C. Pan,401056552,6017,12,0,6.7,0,C.T. Pan,PGA Championship,5/19/2019,2019,NA,0,0,12,6.7,1,0,"Bethpage - Farmingdale, NY",CUT,9,-1.22,-0.6,-0.58,0.26,-0.93,-2.15
C. Pan,401056553,6017,65,5,63.4,4.6,C.T. Pan,Charles Schwab Challenge,5/26/2019,2019,3,18,18,88,86,0,1,"Colonial - Ft. Worth, TX",T3,-8,0.83,0.12,1.57,0.31,2,2.83
C. Reavie,3743,769,39.5,3,39.9,4.9,Chez Reavie,CareerBuilder Challenge,1/21/2018,2018,NA,0,0,42.5,44.8,0,0,"PGA West - La Quinta, CA",NA,NA,NA,NA,NA,NA,NA,NA
C. Reavie,3744,769,94.5,11,91.1,30,Chez Reavie,Waste Management Phoenix Open,2/4/2018,2018,NA,0,0,105.5,121.1,0,1,"TPC Scottsdale - Scottsdale, AZ",2,-18,0.7,1.56,0.24,1.27,3.07,3.76
C. Reavie,3745,769,80,0,76.6,19.4,Chez Reavie,AT&T Pebble Beach Pro-Am,2/11/2018,2018,2,20,20,100,116,0,1,"Pebble Beach - Pebble Beach, CA",T2,-14,2.23,1.07,0.07,0.81,1.95,4.18
C. Reavie,3748,769,46.5,3,34.1,5.5,Chez Reavie,Genesis Open,2/18/2018,2018,73,0,0,49.5,39.6,0,1,"Riviera - Pacific Palisades, CA",T73,8,-0.49,-0.67,-0.57,0.31,-0.93,-1.42
C. Reavie,3756,769,29,0,27.6,5.6,Chez Reavie,Houston Open,4/1/2018,2018,NA,0,0,29,33.2,0,0,"Redstone Golf Club, Houston, TX",CUT,-2,-0.76,-0.09,-0.17,0.43,0.17,-0.59
C. Reavie,3771,769,20,0,16.4,0,Chez Reavie,Valspar Championship,3/11/2018,2018,NA,0,0,20,16.4,0,0,"Innisbrook - Palm Harbor, FL",CUT,4,-0.14,-0.72,-0.03,0.47,-0.28,-0.43
C. Reavie,3774,769,65.5,0,58.3,28.6,Chez Reavie,World Golf Championships-HSBC Champions,10/29/2017,2018,24,4,3,69.5,89.9,0,1,"Sheshan International - Shanghai, China",NA,NA,NA,NA,NA,NA,NA,NA
C. Reavie,3776,769,68.5,3,67.5,10.8,Chez Reavie,OHL Classic at Mayakoba,11/12/2017,2018,14,6,5,77.5,83.3,0,1,"El Camaleon - Playa del Carmen, Mexico",NA,NA,NA,NA,NA,NA,NA,NA
C. Reavie,3777,769,70,3,66.2,16,Chez Reavie,Safeway Open,10/8/2017,2018,13,6,5,79,87.2,0,1,"Silverado - Napa, CA",T13,-8,0.47,-0.22,1.36,0.26,1.4,1.87
C. Reavie,3780,769,75.5,0,73.4,34.8,Chez Reavie,CIMB Classic,10/15/2017,2018,17,5,4,80.5,112.2,0,1,"Kuala Lumpur - Kuala Lumpur, Malaysia",NA,NA,NA,NA,NA,NA,NA,NA
C. Reavie,3789,769,53,3,42.7,15.8,Chez Reavie,World Golf Championships-Mexico Championship,3/4/2018,2018,52,0,0,56,58.5,0,1,"Chapultepec - Mexico City, Mexico",T52,3,-0.07,-0.78,0.21,-0.76,-1.33,-1.4
C. Reavie,3802,769,62,3,56.5,16.1,Chez Reavie,The CJ Cup @ Nine Bridges,10/22/2017,2018,15,6,5,71,77.6,0,1,"Nine Bridges - Seoul, South Korea",NA,NA,NA,NA,NA,NA,NA,NA
C. Reavie,401025221,769,46,0,34.6,16.2,Chez Reavie,Masters Tournament,4/8/2018,2018,53,0,0,46,50.8,1,1,"Augusta National - Augusta, GA",NA,NA,NA,NA,NA,NA,NA,NA
C. Reavie,401025250,769,81.5,3,72.7,16.6,Chez Reavie,The Players Championship,5/13/2018,2018,30,3,2,87.5,91.3,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",T30,-8,1.92,-1.22,0.43,0.14,-0.65,1.27
C. Reavie,401025252,769,24.5,0,19.7,15.6,Chez Reavie,Fort Worth Invitational,5/27/2018,2018,NA,0,0,24.5,35.3,0,0,"Colonial - Ft. Worth, TX",NA,NA,NA,NA,NA,NA,NA,NA
C. Reavie,401025254,769,67.5,0,63.6,24.8,Chez Reavie,FedEx St. Jude Classic,6/10/2018,2018,6,12,12,79.5,100.4,0,1,"TPC Southwind, Memphis, TN",T6,-7,1.82,-0.46,-0.03,0.88,0.38,2.19
C. Reavie,401025255,769,12.5,0,6.2,0,Chez Reavie,U.S. Open,6/17/2018,2018,NA,0,0,12.5,6.2,1,0,"Shinnecock - Southampton, NY",NA,NA,NA,NA,NA,NA,NA,NA
C. Reavie,401025256,769,31.5,0,27.8,9.6,Chez Reavie,Travelers Championship,6/24/2018,2018,NA,0,0,31.5,37.4,0,0,"TPC River Highlands - Cromwell, CT",CUT,-1,-0.42,0.5,0.87,-0.56,0.81,0.38
C. Reavie,401025258,769,35.5,0,30.2,20.6,Chez Reavie,John Deere Classic,7/15/2018,2018,NA,0,0,35.5,50.8,0,0,"TPC Deere Run - Silvis, IL",CUT,-1,-1.45,-1.1,1.83,-0.03,0.7,-0.75
